order_item_id,order_id,product_id,quantity,unit_price_cents,line_total_cents
I-000629,O-00177,P-08,3,36000,108000
I-000630,O-00177,P-03,2,62000,124000
I-000631,O-00178,P-01,2,45000,90000
I-000632,O-00178,P-06,1,341000,341000
I-000633,O-00178,P-02,1,210000,210000
I-000634,O-00179,P-04,1,625000,625000
I-000635,O-00179,P-08,2,36000,72000
I-000636,O-00180,P-06,3,341000,1023000
I-000637,O-00180,P-08,2,36000,72000
I-000638,O-00180,P-05,2,520000,1040000
I-000639,O-00180,P-03,1,62000,62000
I-000640,O-00181,P-01,2,45000,90000
I-000641,O-00181,P-05,1,520000,520000
I-000642,O-00182,P-06,3,341000,1023000
I-000643,O-00182,P-04,2,625000,1250000
I-000644,O-00182,P-05,2,520000,1040000
I-000645,O-00182,P-01,1,45000,45000
I-000646,O-00182,P-07,3,280000,840000
I-000647,O-00183,P-09,1,47500,47500
I-000648,O-00183,P-02,1,210000,210000
I-000649,O-00183,P-07,2,280000,560000
I-000650,O-00183,P-05,2,520000,1040000
I-000651,O-00183,P-10,3,28000,84000
I-000652,O-00184,P-02,1,210000,210000
I-000653,O-00184,P-09,2,47500,95000
I-000654,O-00184,P-06,1,341000,341000
I-000655,O-00185,P-04,1,625000,625000
I-000656,O-00185,P-03,1,62000,62000
I-000657,O-00185,P-02,1,210000,210000
I-000658,O-00186,P-01,3,45000,135000
I-000659,O-00186,P-08,1,36000,36000
I-000660,O-00186,P-06,2,341000,682000
I-000661,O-00186,P-09,3,47500,142500
I-000662,O-00187,P-03,2,62000,124000
I-000663,O-00187,P-06,2,341000,682000
I-000664,O-00187,P-04,1,625000,625000
I-000665,O-00187,P-08,3,36000,108000
I-000666,O-00188,P-10,1,28000,28000
I-000667,O-00188,P-02,1,210000,210000
I-000668,O-00188,P-05,3,520000,1560000
I-000669,O-00188,P-03,1,62000,62000
I-000670,O-00188,P-01,2,45000,90000
I-000671,O-00189,P-01,3,45000,135000
I-000672,O-00189,P-02,2,210000,420000
I-000673,O-00189,P-09,2,47500,95000
I-000674,O-00189,P-04,3,625000,1875000
I-000675,O-00189,P-10,1,28000,28000
I-000676,O-00190,P-04,2,625000,1250000
I-000677,O-00190,P-07,3,280000,840000
I-000678,O-00190,P-09,3,47500,142500
I-000679,O-00190,P-10,1,28000,28000
I-000680,O-00191,P-04,2,625000,1250000
I-000681,O-00191,P-05,3,520000,1560000
I-000682,O-00191,P-09,1,47500,47500
I-000683,O-00191,P-06,1,341000,341000
I-000684,O-00192,P-07,3,280000,840000
I-000685,O-00192,P-01,1,45000,45000
I-000686,O-00193,P-10,1,28000,28000
I-000687,O-00193,P-01,3,45000,135000
I-000688,O-00193,P-04,3,625000,1875000
I-000689,O-00193,P-07,1,280000,280000
I-000690,O-00194,P-10,2,28000,56000
I-000691,O-00194,P-04,3,625000,1875000
I-000692,O-00195,P-01,1,45000,45000
I-000693,O-00195,P-09,1,47500,47500
I-000694,O-00195,P-07,1,280000,280000
I-000695,O-00195,P-06,3,341000,1023000
I-000696,O-00196,P-07,2,280000,560000
I-000697,O-00196,P-03,2,62000,124000
I-000698,O-00197,P-08,2,36000,72000
I-000699,O-00197,P-07,3,280000,840000
I-000700,O-00197,P-01,2,45000,90000
I-000701,O-00197,P-04,3,625000,1875000
I-000702,O-00197,P-09,1,47500,47500
I-000703,O-00198,P-03,1,62000,62000
I-000704,O-00198,P-01,3,45000,135000
I-000705,O-00198,P-08,3,36000,108000
I-000706,O-00199,P-10,3,28000,84000
I-000707,O-00199,P-01,1,45000,45000
I-000708,O-00199,P-03,1,62000,62000
I-000709,O-00199,P-02,2,210000,420000
I-000710,O-00199,P-08,2,36000,72000
I-000711,O-00200,P-02,2,210000,420000
I-000712,O-00200,P-01,1,45000,45000
I-000713,O-00200,P-07,3,280000,840000
I-000714,O-00201,P-06,3,341000,1023000
I-000715,O-00201,P-02,2,210000,420000
I-000716,O-00202,P-01,2,45000,90000
I-000717,O-00202,P-08,1,36000,36000
I-000718,O-00202,P-07,2,280000,560000
I-000719,O-00202,P-10,2,28000,56000
I-000720,O-00202,P-09,3,47500,142500
I-000721,O-00203,P-04,3,625000,1875000
I-000722,O-00203,P-06,3,341000,1023000
I-000723,O-00203,P-10,1,28000,28000
I-000724,O-00203,P-07,1,280000,280000
I-000725,O-00203,P-01,1,45000,45000
I-000726,O-00204,P-05,1,520000,520000
I-000727,O-00204,P-06,1,341000,341000
I-000728,O-00204,P-08,2,36000,72000
I-000729,O-00204,P-01,3,45000,135000
I-000730,O-00205,P-10,3,28000,84000
I-000731,O-00205,P-09,1,47500,47500
I-000732,O-00205,P-02,3,210000,630000
I-000733,O-00205,P-04,3,625000,1875000
I-000734,O-00206,P-04,1,625000,625000
I-000735,O-00206,P-10,3,28000,84000
I-000736,O-00206,P-02,3,210000,630000
I-000737,O-00206,P-01,1,45000,45000
I-000738,O-00207,P-09,3,47500,142500
I-000739,O-00207,P-01,1,45000,45000
I-000740,O-00207,P-06,3,341000,1023000
I-000741,O-00207,P-10,1,28000,28000
I-000742,O-00208,P-08,2,36000,72000
I-000743,O-00208,P-05,3,520000,1560000
I-000744,O-00208,P-07,1,280000,280000
I-000745,O-00209,P-04,3,625000,1875000
I-000746,O-00209,P-03,2,62000,124000
I-000747,O-00210,P-08,1,36000,36000
I-000748,O-00210,P-03,1,62000,62000
I-000749,O-00210,P-07,2,280000,560000
I-000750,O-00210,P-10,1,28000,28000
I-000751,O-00211,P-05,2,520000,1040000
I-000752,O-00211,P-08,1,36000,36000
I-000753,O-00211,P-03,1,62000,62000
I-000754,O-00212,P-05,1,520000,520000
I-000755,O-00212,P-02,1,210000,210000
I-000756,O-00213,P-10,1,28000,28000
I-000757,O-00213,P-08,1,36000,36000
I-000758,O-00213,P-09,2,47500,95000
I-000759,O-00214,P-06,1,341000,341000
I-000760,O-00214,P-10,3,28000,84000
I-000761,O-00214,P-04,3,625000,1875000
I-000762,O-00214,P-09,2,47500,95000
I-000763,O-00215,P-10,1,28000,28000
I-000764,O-00215,P-09,2,47500,95000
I-000765,O-00215,P-08,2,36000,72000
I-000766,O-00216,P-10,2,28000,56000
I-000767,O-00216,P-09,1,47500,47500
I-000768,O-00217,P-06,1,341000,341000
I-000769,O-00217,P-02,3,210000,630000
I-000770,O-00217,P-01,1,45000,45000
I-000771,O-00217,P-10,3,28000,84000
I-000772,O-00218,P-09,3,47500,142500
I-000773,O-00218,P-05,3,520000,1560000
I-000774,O-00218,P-06,1,341000,341000
I-000775,O-00219,P-08,3,36000,108000
I-000776,O-00219,P-07,2,280000,560000
I-000777,O-00220,P-09,2,47500,95000
I-000778,O-00220,P-01,2,45000,90000
I-000779,O-00220,P-10,1,28000,28000
I-000780,O-00220,P-06,1,341000,341000
I-000781,O-00220,P-02,3,210000,630000
I-000782,O-00221,P-05,1,520000,520000
I-000783,O-00221,P-08,1,36000,36000
I-000784,O-00221,P-06,2,341000,682000
I-000785,O-00221,P-10,3,28000,84000
I-000786,O-00221,P-01,3,45000,135000
I-000787,O-00222,P-08,1,36000,36000
I-000788,O-00222,P-10,1,28000,28000
I-000789,O-00222,P-05,2,520000,1040000
I-000790,O-00222,P-02,2,210000,420000
I-000791,O-00222,P-03,1,62000,62000
I-000792,O-00223,P-09,3,47500,142500
I-000793,O-00223,P-05,3,520000,1560000
I-000794,O-00223,P-06,1,341000,341000
I-000795,O-00224,P-04,1,625000,625000
I-000796,O-00224,P-07,1,280000,280000
I-000797,O-00224,P-02,2,210000,420000
I-000798,O-00224,P-06,3,341000,1023000
I-000799,O-00224,P-08,3,36000,108000
I-000800,O-00225,P-10,2,28000,56000
I-000801,O-00225,P-02,3,210000,630000
I-000802,O-00225,P-09,3,47500,142500
I-000803,O-00225,P-06,1,341000,341000
I-000804,O-00226,P-04,1,625000,625000
I-000805,O-00226,P-03,1,62000,62000
I-000806,O-00227,P-04,3,625000,1875000
I-000807,O-00227,P-03,3,62000,186000
I-000808,O-00227,P-08,3,36000,108000
I-000809,O-00228,P-03,3,62000,186000
I-000810,O-00228,P-01,3,45000,135000
I-000811,O-00228,P-10,2,28000,56000
I-000812,O-00228,P-04,2,625000,1250000
I-000813,O-00228,P-07,1,280000,280000
I-000814,O-00229,P-05,3,520000,1560000
I-000815,O-00229,P-03,2,62000,124000
I-000816,O-00229,P-06,3,341000,1023000
I-000817,O-00229,P-01,3,45000,135000
I-000818,O-00229,P-02,2,210000,420000
I-000819,O-00230,P-04,3,625000,1875000
I-000820,O-00230,P-03,2,62000,124000
I-000821,O-00230,P-09,2,47500,95000
I-000822,O-00230,P-02,1,210000,210000
I-000823,O-00231,P-10,3,28000,84000
I-000824,O-00231,P-09,2,47500,95000
I-000825,O-00231,P-01,1,45000,45000
I-000826,O-00231,P-05,3,520000,1560000
I-000827,O-00231,P-06,1,341000,341000
I-000828,O-00232,P-08,2,36000,72000
I-000829,O-00232,P-10,1,28000,28000
I-000830,O-00232,P-05,1,520000,520000
I-000831,O-00232,P-07,2,280000,560000
I-000832,O-00233,P-10,3,28000,84000
I-000833,O-00233,P-08,1,36000,36000
I-000834,O-00233,P-01,3,45000,135000
I-000835,O-00234,P-09,2,47500,95000
I-000836,O-00234,P-06,3,341000,1023000
I-000837,O-00234,P-01,3,45000,135000
I-000838,O-00235,P-08,2,36000,72000
I-000839,O-00235,P-03,1,62000,62000
I-000840,O-00235,P-04,2,625000,1250000
I-000841,O-00235,P-10,2,28000,56000
I-000842,O-00236,P-10,3,28000,84000
I-000843,O-00236,P-01,2,45000,90000
I-000844,O-00236,P-09,3,47500,142500
I-000845,O-00236,P-04,2,625000,1250000
I-000846,O-00236,P-06,1,341000,341000
I-000847,O-00237,P-03,3,62000,186000
I-000848,O-00237,P-01,1,45000,45000
I-000849,O-00238,P-10,1,28000,28000
I-000850,O-00238,P-01,1,45000,45000
I-000851,O-00238,P-08,2,36000,72000
I-000852,O-00239,P-08,1,36000,36000
I-000853,O-00239,P-02,2,210000,420000
I-000854,O-00239,P-07,1,280000,280000
I-000855,O-00240,P-03,1,62000,62000
I-000856,O-00240,P-01,1,45000,45000
I-000857,O-00241,P-08,1,36000,36000
I-000858,O-00241,P-10,1,28000,28000
I-000859,O-00241,P-05,1,520000,520000
I-000860,O-00241,P-06,2,341000,682000
I-000861,O-00241,P-02,2,210000,420000
I-000862,O-00242,P-10,2,28000,56000
I-000863,O-00242,P-06,3,341000,1023000
I-000864,O-00242,P-09,2,47500,95000
I-000865,O-00242,P-02,3,210000,630000
I-000866,O-00243,P-09,3,47500,142500
I-000867,O-00243,P-02,3,210000,630000
I-000868,O-00243,P-04,3,625000,1875000
I-000869,O-00243,P-06,1,341000,341000
I-000870,O-00243,P-10,1,28000,28000
I-000871,O-00244,P-04,3,625000,1875000
I-000872,O-00244,P-07,1,280000,280000
I-000873,O-00244,P-06,2,341000,682000
I-000874,O-00245,P-02,3,210000,630000
I-000875,O-00245,P-06,1,341000,341000
I-000876,O-00245,P-09,2,47500,95000
I-000877,O-00245,P-05,3,520000,1560000
I-000878,O-00246,P-01,1,45000,45000
I-000879,O-00246,P-09,1,47500,47500
I-000880,O-00246,P-02,2,210000,420000
I-000881,O-00246,P-04,1,625000,625000
I-000882,O-00246,P-08,3,36000,108000
I-000883,O-00247,P-09,2,47500,95000
I-000884,O-00247,P-03,3,62000,186000
I-000885,O-00248,P-08,2,36000,72000
I-000886,O-00248,P-04,1,625000,625000
I-000887,O-00248,P-07,2,280000,560000
I-000888,O-00249,P-01,3,45000,135000
I-000889,O-00249,P-02,3,210000,630000
I-000890,O-00250,P-01,2,45000,90000
I-000891,O-00250,P-10,3,28000,84000
I-000892,O-00250,P-04,2,625000,1250000
I-000893,O-00250,P-05,2,520000,1040000
I-000894,O-00251,P-06,1,341000,341000
I-000895,O-00251,P-03,2,62000,124000
I-000896,O-00251,P-04,3,625000,1875000
I-000897,O-00251,P-02,1,210000,210000
I-000898,O-00252,P-05,3,520000,1560000
I-000899,O-00252,P-04,2,625000,1250000
I-000900,O-00253,P-10,3,28000,84000
I-000901,O-00253,P-03,3,62000,186000
I-000902,O-00254,P-04,3,625000,1875000
I-000903,O-00254,P-06,1,341000,341000
I-000904,O-00255,P-06,3,341000,1023000
I-000905,O-00255,P-02,1,210000,210000
I-000906,O-00255,P-08,2,36000,72000
I-000907,O-00256,P-02,3,210000,630000
I-000908,O-00256,P-10,2,28000,56000
I-000909,O-00256,P-07,1,280000,280000
I-000910,O-00257,P-04,1,625000,625000
I-000911,O-00257,P-01,2,45000,90000
I-000912,O-00257,P-06,1,341000,341000
I-000913,O-00258,P-03,1,62000,62000
I-000914,O-00258,P-07,1,280000,280000
I-000915,O-00258,P-04,3,625000,1875000
I-000916,O-00258,P-09,1,47500,47500
I-000917,O-00258,P-06,3,341000,1023000
I-000918,O-00259,P-06,1,341000,341000
I-000919,O-00259,P-04,2,625000,1250000
I-000920,O-00259,P-01,1,45000,45000
I-000921,O-00260,P-10,1,28000,28000
I-000922,O-00260,P-09,2,47500,95000
I-000923,O-00260,P-06,2,341000,682000
I-000924,O-00260,P-01,3,45000,135000
I-000925,O-00260,P-05,1,520000,520000
I-000926,O-00261,P-10,2,28000,56000
I-000927,O-00261,P-09,2,47500,95000
I-000928,O-00261,P-08,1,36000,36000
I-000929,O-00261,P-02,2,210000,420000
I-000930,O-00261,P-06,1,341000,341000
I-000931,O-00262,P-05,3,520000,1560000
I-000932,O-00262,P-01,3,45000,135000
I-000933,O-00263,P-08,3,36000,108000
I-000934,O-00263,P-05,3,520000,1560000
I-000935,O-00263,P-10,1,28000,28000
I-000936,O-00263,P-03,2,62000,124000
I-000937,O-00263,P-02,2,210000,420000
I-000938,O-00264,P-07,1,280000,280000
I-000939,O-00264,P-06,1,341000,341000
I-000940,O-00264,P-02,1,210000,210000
I-000941,O-00265,P-03,2,62000,124000
I-000942,O-00265,P-02,1,210000,210000
I-000943,O-00265,P-10,3,28000,84000
I-000944,O-00265,P-06,2,341000,682000
I-000945,O-00265,P-01,1,45000,45000
I-000946,O-00266,P-08,2,36000,72000
I-000947,O-00266,P-01,3,45000,135000
I-000948,O-00267,P-08,1,36000,36000
I-000949,O-00267,P-09,1,47500,47500
I-000950,O-00267,P-04,1,625000,625000
I-000951,O-00267,P-06,1,341000,341000
I-000952,O-00267,P-07,2,280000,560000
I-000953,O-00268,P-04,2,625000,1250000
I-000954,O-00268,P-01,2,45000,90000
I-000955,O-00268,P-03,3,62000,186000
I-000956,O-00269,P-07,2,280000,560000
I-000957,O-00269,P-02,2,210000,420000
I-000958,O-00269,P-08,3,36000,108000
I-000959,O-00269,P-05,3,520000,1560000
I-000960,O-00269,P-04,3,625000,1875000
I-000961,O-00270,P-05,2,520000,1040000
I-000962,O-00270,P-02,2,210000,420000
I-000963,O-00270,P-04,3,625000,1875000
I-000964,O-00271,P-09,3,47500,142500
I-000965,O-00271,P-08,3,36000,108000
I-000966,O-00271,P-04,2,625000,1250000
I-000967,O-00271,P-01,2,45000,90000
I-000968,O-00272,P-01,2,45000,90000
I-000969,O-00272,P-02,2,210000,420000
I-000970,O-00273,P-09,1,47500,47500
I-000971,O-00273,P-06,2,341000,682000
I-000972,O-00273,P-01,2,45000,90000
I-000973,O-00273,P-04,3,625000,1875000
I-000974,O-00273,P-08,2,36000,72000
I-000975,O-00274,P-10,3,28000,84000
I-000976,O-00274,P-04,1,625000,625000
I-000977,O-00274,P-02,1,210000,210000
I-000978,O-00274,P-07,2,280000,560000
I-000979,O-00274,P-03,1,62000,62000
I-000980,O-00275,P-09,3,47500,142500
I-000981,O-00275,P-08,1,36000,36000
I-000982,O-00276,P-10,1,28000,28000
I-000983,O-00276,P-08,3,36000,108000
I-000984,O-00276,P-09,1,47500,47500
I-000985,O-00276,P-02,2,210000,420000
I-000986,O-00277,P-06,2,341000,682000
I-000987,O-00277,P-10,2,28000,56000
I-000988,O-00277,P-05,2,520000,1040000
I-000989,O-00278,P-08,1,36000,36000
I-000990,O-00278,P-02,1,210000,210000
I-000991,O-00278,P-06,1,341000,341000
I-000992,O-00278,P-01,3,45000,135000
I-000993,O-00279,P-07,3,280000,840000
I-000994,O-00279,P-09,2,47500,95000
I-000995,O-00279,P-04,1,625000,625000
I-000996,O-00280,P-06,3,341000,1023000
I-000997,O-00280,P-04,1,625000,625000
I-000998,O-00280,P-03,1,62000,62000
I-000999,O-00281,P-05,3,520000,1560000
I-001000,O-00281,P-03,1,62000,62000
I-001001,O-00282,P-07,3,280000,840000
I-001002,O-00282,P-03,2,62000,124000
I-001003,O-00282,P-04,1,625000,625000
I-001004,O-00282,P-06,2,341000,682000
I-001005,O-00282,P-01,3,45000,135000
I-001006,O-00283,P-03,1,62000,62000
I-001007,O-00283,P-05,2,520000,1040000
I-001008,O-00283,P-02,1,210000,210000
I-001009,O-00283,P-06,1,341000,341000
I-001010,O-00284,P-10,1,28000,28000
I-001011,O-00284,P-08,1,36000,36000
I-001012,O-00284,P-01,1,45000,45000
I-001013,O-00284,P-06,2,341000,682000
I-001014,O-00285,P-06,2,341000,682000
I-001015,O-00285,P-07,2,280000,560000
I-001016,O-00285,P-04,3,625000,1875000
I-001017,O-00286,P-06,2,341000,682000
I-001018,O-00286,P-01,1,45000,45000
I-001019,O-00286,P-07,2,280000,560000
I-001020,O-00286,P-05,2,520000,1040000
I-001021,O-00286,P-10,2,28000,56000
I-001022,O-00287,P-08,1,36000,36000
I-001023,O-00287,P-03,1,62000,62000
I-001024,O-00287,P-04,1,625000,625000
I-001025,O-00288,P-10,2,28000,56000
I-001026,O-00288,P-02,2,210000,420000
I-001027,O-00289,P-05,2,520000,1040000
I-001028,O-00289,P-02,3,210000,630000
I-001029,O-00289,P-06,1,341000,341000
I-001030,O-00289,P-08,3,36000,108000
I-001031,O-00290,P-03,3,62000,186000
I-001032,O-00290,P-05,1,520000,520000
I-001033,O-00291,P-02,1,210000,210000
I-001034,O-00291,P-07,1,280000,280000
I-001035,O-00291,P-09,3,47500,142500
I-001036,O-00291,P-03,2,62000,124000
I-001037,O-00291,P-05,2,520000,1040000
I-001038,O-00292,P-05,3,520000,1560000
I-001039,O-00292,P-09,1,47500,47500
I-001040,O-00292,P-08,1,36000,36000
I-001041,O-00293,P-04,2,625000,1250000
I-001042,O-00293,P-09,2,47500,95000
I-001043,O-00293,P-08,1,36000,36000
I-001044,O-00293,P-01,2,45000,90000
I-001045,O-00294,P-07,3,280000,840000
I-001046,O-00294,P-01,3,45000,135000
I-001047,O-00294,P-10,2,28000,56000
I-001048,O-00295,P-06,1,341000,341000
I-001049,O-00295,P-04,3,625000,1875000
I-001050,O-00296,P-10,1,28000,28000
I-001051,O-00296,P-09,3,47500,142500
I-001052,O-00296,P-02,2,210000,420000
I-001053,O-00297,P-08,3,36000,108000
I-001054,O-00297,P-03,2,62000,124000
I-001055,O-00297,P-06,2,341000,682000
I-001056,O-00297,P-07,3,280000,840000
I-001057,O-00298,P-03,3,62000,186000
I-001058,O-00298,P-04,3,625000,1875000
I-001059,O-00299,P-08,3,36000,108000
I-001060,O-00299,P-06,3,341000,1023000
I-001061,O-00299,P-09,3,47500,142500
I-001062,O-00299,P-02,3,210000,630000
I-001063,O-00300,P-07,2,280000,560000
I-001064,O-00300,P-10,2,28000,56000
I-001065,O-00300,P-02,2,210000,420000
I-001066,O-00300,P-04,1,625000,625000
I-001067,O-00301,P-04,3,625000,1875000
I-001068,O-00301,P-07,1,280000,280000
I-001069,O-00301,P-06,3,341000,1023000
I-001070,O-00301,P-08,3,36000,108000
I-001071,O-00301,P-09,1,47500,47500
I-001072,O-00302,P-08,3,36000,108000
I-001073,O-00302,P-07,1,280000,280000
I-001074,O-00302,P-06,3,341000,1023000
I-001075,O-00302,P-04,3,625000,1875000
I-001076,O-00302,P-10,3,28000,84000
I-001077,O-00303,P-01,1,45000,45000
I-001078,O-00303,P-08,2,36000,72000
I-001079,O-00303,P-03,3,62000,186000
I-001080,O-00303,P-05,3,520000,1560000
I-001081,O-00303,P-10,3,28000,84000
I-001082,O-00304,P-06,3,341000,1023000
I-001083,O-00304,P-04,1,625000,625000
I-001084,O-00304,P-05,3,520000,1560000
I-001085,O-00304,P-09,1,47500,47500
I-001086,O-00305,P-04,1,625000,625000
I-001087,O-00305,P-06,2,341000,682000
I-001088,O-00305,P-02,2,210000,420000
I-001089,O-00305,P-03,2,62000,124000
I-001090,O-00305,P-01,2,45000,90000
I-001091,O-00306,P-07,3,280000,840000
I-001092,O-00306,P-04,1,625000,625000
I-001093,O-00306,P-06,1,341000,341000
I-001094,O-00306,P-08,3,36000,108000
I-001095,O-00307,P-06,2,341000,682000
I-001096,O-00307,P-04,1,625000,625000
I-001097,O-00307,P-05,3,520000,1560000
I-001098,O-00308,P-04,1,625000,625000
I-001099,O-00308,P-06,2,341000,682000
I-001100,O-00308,P-10,3,28000,84000
I-001101,O-00309,P-02,1,210000,210000
I-001102,O-00309,P-01,1,45000,45000
I-001103,O-00310,P-09,3,47500,142500
I-001104,O-00310,P-03,3,62000,186000
I-001105,O-00311,P-08,2,36000,72000
I-001106,O-00311,P-06,2,341000,682000
I-001107,O-00311,P-09,1,47500,47500
I-001108,O-00311,P-02,3,210000,630000
I-001109,O-00311,P-10,3,28000,84000
I-001110,O-00312,P-08,1,36000,36000
I-001111,O-00312,P-05,1,520000,520000
I-001112,O-00312,P-06,1,341000,341000
I-001113,O-00312,P-09,1,47500,47500
I-001114,O-00312,P-03,2,62000,124000
I-001115,O-00313,P-02,3,210000,630000
I-001116,O-00313,P-03,3,62000,186000
I-001117,O-00314,P-09,3,47500,142500
I-001118,O-00314,P-04,3,625000,1875000
I-001119,O-00315,P-03,1,62000,62000
I-001120,O-00315,P-06,3,341000,1023000
I-001121,O-00315,P-09,1,47500,47500
I-001122,O-00315,P-04,2,625000,1250000
I-001123,O-00316,P-05,1,520000,520000
I-001124,O-00316,P-07,2,280000,560000
I-001125,O-00316,P-04,1,625000,625000
I-001126,O-00317,P-04,2,625000,1250000
I-001127,O-00317,P-06,3,341000,1023000
I-001128,O-00317,P-08,2,36000,72000
I-001129,O-00317,P-07,3,280000,840000
I-001130,O-00318,P-03,2,62000,124000
I-001131,O-00318,P-08,3,36000,108000
I-001132,O-00319,P-06,2,341000,682000
I-001133,O-00319,P-09,3,47500,142500
I-001134,O-00320,P-04,2,625000,1250000
I-001135,O-00320,P-03,2,62000,124000
I-001136,O-00320,P-06,3,341000,1023000
I-001137,O-00321,P-08,3,36000,108000
I-001138,O-00321,P-05,3,520000,1560000
I-001139,O-00321,P-10,3,28000,84000
I-001140,O-00322,P-07,1,280000,280000
I-001141,O-00322,P-10,3,28000,84000
I-001142,O-00322,P-08,1,36000,36000
I-001143,O-00322,P-01,2,45000,90000
I-001144,O-00322,P-03,3,62000,186000
I-001145,O-00323,P-04,3,625000,1875000
I-001146,O-00323,P-07,1,280000,280000
I-001147,O-00324,P-09,3,47500,142500
I-001148,O-00324,P-10,2,28000,56000
I-001149,O-00324,P-05,2,520000,1040000
I-001150,O-00324,P-01,3,45000,135000
I-001151,O-00324,P-06,1,341000,341000
I-001152,O-00325,P-02,3,210000,630000
I-001153,O-00325,P-07,2,280000,560000
I-001154,O-00326,P-06,1,341000,341000
I-001155,O-00326,P-05,2,520000,1040000
I-001156,O-00326,P-03,3,62000,186000
I-001157,O-00326,P-04,2,625000,1250000
I-001158,O-00326,P-01,3,45000,135000
I-001159,O-00327,P-03,1,62000,62000
I-001160,O-00327,P-07,2,280000,560000
I-001161,O-00327,P-09,1,47500,47500
I-001162,O-00327,P-08,3,36000,108000
I-001163,O-00328,P-10,3,28000,84000
I-001164,O-00328,P-01,2,45000,90000
I-001165,O-00328,P-08,2,36000,72000
I-001166,O-00328,P-05,3,520000,1560000
I-001167,O-00328,P-02,3,210000,630000
I-001168,O-00329,P-07,1,280000,280000
I-001169,O-00329,P-08,1,36000,36000
I-001170,O-00329,P-09,3,47500,142500
I-001171,O-00330,P-08,2,36000,72000
I-001172,O-00330,P-07,2,280000,560000
I-001173,O-00330,P-09,2,47500,95000
